id,venue_name,venue_id,venue_url,venue_img,venue_email,venue_phone,venue_website,city_name,country_name,country_geo_id,city_geo_id,venue_street_address,venue_locality,region_name,venue_postal_code,venue_cost,venue_rating,venue_review_count,status,venue_tcreate,venue_long,venue_lat,venue_tmodified
90797,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Saltsjo,Sweden,189806,1124269,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90798,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Saltsjo,Sweden,189806,1124269,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90799,Escape Rooms Sweden,13554916,/Attraction_Review-g189852-d13554916-Reviews-Escape_Rooms_Sweden-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/2f/7a/fd/escape-rooms-sweden.jpg,,+46 72 011 61 59,http://www.escaperoomssweden.com,Saltsjo,Sweden,189806,1124269,http://www.escaperoomssweden.com,Stockholm,Stockholm County,111 43,,3.0,31,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90800,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Saltsjo,Sweden,189806,1124269,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90801,PANIQ-ROOM Stockholm,15683388,/Attraction_Review-g189852-d15683388-Reviews-PANIQ_ROOM_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/b8/df/saw.jpg,,+46 73 732 45 97,http://paniqescaperoom.se,Saltsjo,Sweden,189806,1124269,http://paniqescaperoom.se,Stockholm,Stockholm County,11362,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90802,CtEscape,13427342,/Attraction_Review-g189852-d13427342-Reviews-CtEscape-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/4b/dc/c6/the-players-are-real.jpg,,+46 8 651 59 50,http://www.ctescape.se/,Saltsjo,Sweden,189806,1124269,http://www.ctescape.se/,Stockholm,Stockholm County,113 28,,5.0,2,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90803,The mystery,14183995,/Attraction_Review-g189848-d14183995-Reviews-The_mystery-Kalmar_Kalmar_County.html,https://media-cdn.tripadvisor.com/media/photo-s/13/5a/4d/a1/the-mystery.jpg,,,http://www.themystery.se,Kalmar,Sweden,189806,189848,http://www.themystery.se,Kalmar,Kalmar County,393 50,,5.0,1,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90804,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Djurgarden,Sweden,189806,189851,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90805,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Djurgarden,Sweden,189806,189851,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90806,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Djurgarden,Sweden,189806,189851,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90807,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Djurgarden,Sweden,189806,189851,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90808,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Djurgarden,Sweden,189806,189851,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90809,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Djurgarden,Sweden,189806,189851,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90810,Escape Rooms Sweden,13554916,/Attraction_Review-g189852-d13554916-Reviews-Escape_Rooms_Sweden-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/2f/7a/fd/escape-rooms-sweden.jpg,,+46 72 011 61 59,http://www.escaperoomssweden.com,Djurgarden,Sweden,189806,189851,http://www.escaperoomssweden.com,Stockholm,Stockholm County,111 43,,3.0,31,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90811,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Djurgarden,Sweden,189806,189851,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90812,PANIQ-ROOM Stockholm,15683388,/Attraction_Review-g189852-d15683388-Reviews-PANIQ_ROOM_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/b8/df/saw.jpg,,+46 73 732 45 97,http://paniqescaperoom.se,Djurgarden,Sweden,189806,189851,http://paniqescaperoom.se,Stockholm,Stockholm County,11362,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90813,CtEscape,13427342,/Attraction_Review-g189852-d13427342-Reviews-CtEscape-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/4b/dc/c6/the-players-are-real.jpg,,+46 8 651 59 50,http://www.ctescape.se/,Djurgarden,Sweden,189806,189851,http://www.ctescape.se/,Stockholm,Stockholm County,113 28,,5.0,2,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90814,Boda Borg,11984917,/Attraction_Review-g227950-d11984917-Reviews-Boda_Borg-Skelleftea_Vasterbotten_County.html,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,+46 910 70 12 70,http://www.bodaborg.se/anlaggningar/skelleftea/,Byske,Sweden,189806,3626962,http://www.bodaborg.se/anlaggningar/skelleftea/,,Vasterbotten County,931 70,,4.5,3,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90815,Prison Island Huskvarna,12449261,/Attraction_Review-g226899-d12449261-Reviews-Prison_Island_Huskvarna-Huskvarna_Jonkoping_County.html,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,+46 36 770 19 50,http://prisonisland.se/en/huskvarna/,Rottle,Sweden,189806,17484290,http://prisonisland.se/en/huskvarna/,Huskvarna,Jonkoping County,561 31,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90816,Escape House Jonkoping,12952601,/Attraction_Review-g189847-d12952601-Reviews-Escape_House_Jonkoping-Jonkoping_Jonkoping_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/dc/49/ee/getlstd-property-photo.jpg,,+46 36 12 35 00,http://www.escapehouse.se/jonkoping,Rottle,Sweden,189806,17484290,http://www.escapehouse.se/jonkoping,Jonkoping,Jonkoping County,553 21,,4.5,7,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90817,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Akersberga,Sweden,189806,2069285,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90818,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Akersberga,Sweden,189806,2069285,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90819,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Akersberga,Sweden,189806,2069285,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90820,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Akersberga,Sweden,189806,2069285,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90821,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Akersberga,Sweden,189806,2069285,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90822,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Akersberga,Sweden,189806,2069285,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90823,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Akersberga,Sweden,189806,2069285,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90824,Escape Rooms Sweden,13554916,/Attraction_Review-g189852-d13554916-Reviews-Escape_Rooms_Sweden-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/2f/7a/fd/escape-rooms-sweden.jpg,,+46 72 011 61 59,http://www.escaperoomssweden.com,Akersberga,Sweden,189806,2069285,http://www.escaperoomssweden.com,Stockholm,Stockholm County,111 43,,3.0,31,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90825,PANIQ-ROOM Stockholm,15683388,/Attraction_Review-g189852-d15683388-Reviews-PANIQ_ROOM_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/b8/df/saw.jpg,,+46 73 732 45 97,http://paniqescaperoom.se,Akersberga,Sweden,189806,2069285,http://paniqescaperoom.se,Stockholm,Stockholm County,11362,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90826,CtEscape,13427342,/Attraction_Review-g189852-d13427342-Reviews-CtEscape-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/4b/dc/c6/the-players-are-real.jpg,,+46 8 651 59 50,http://www.ctescape.se/,Akersberga,Sweden,189806,2069285,http://www.ctescape.se/,Stockholm,Stockholm County,113 28,,5.0,2,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90827,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Vallentuna,Sweden,189806,2356367,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90828,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Vallentuna,Sweden,189806,2356367,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90829,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Vallentuna,Sweden,189806,2356367,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90830,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Vallentuna,Sweden,189806,2356367,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90831,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Vallentuna,Sweden,189806,2356367,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90832,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Vallentuna,Sweden,189806,2356367,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90833,Orebro Escape Room,12539359,/Attraction_Review-g189861-d12539359-Reviews-Orebro_Escape_Room-Orebro_Orebro_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/ba/c6/7a/fagerlinds-tid-logo.jpg,,+46 70 354 19 20,http://fagerlindstid.se,Fjugesta,Sweden,189806,4413953,http://fagerlindstid.se,Orebro,Orebro County,702 11,,5.0,93,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90834,Prison Island,13945324,/Attraction_Review-g189861-d13945324-Reviews-Prison_Island-Orebro_Orebro_County.html,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,+46 19 22 74 00,http://prisonislandorebro.se/,Fjugesta,Sweden,189806,4413953,http://prisonislandorebro.se/,Orebro,Orebro County,,,5.0,4,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90835,Gothenburg Escape Game,7845382,/Attraction_Review-g189894-d7845382-Reviews-Gothenburg_Escape_Game-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/12/c5/31/gothenburg-escape-game.jpg,,+46 31 20 40 13,http://www.gotescape.se/en/startpage,Surte,Sweden,189806,2151548,http://www.gotescape.se/en/startpage,Gothenburg,Vastra Gotaland County,41120,,5.0,219,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90836,Escape House Gothenburg,8064756,/Attraction_Review-g189894-d8064756-Reviews-Escape_House_Gothenburg-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/ef/d7/64/escape-house-goteborg.jpg,,+46 31 388 00 60,http://www.escapehouse.se,Surte,Sweden,189806,2151548,http://www.escapehouse.se,Gothenburg,Vastra Gotaland County,414 57,,4.5,152,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90837,The Room,13001343,/Attraction_Review-g189894-d13001343-Reviews-The_Room-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/11/86/12/09/the-room-organises-exciting.jpg,,+46 31 14 99 39,http://www.theroomescape.se,Surte,Sweden,189806,2151548,http://www.theroomescape.se,Gothenburg,Vastra Gotaland County,417 01,,5.0,21,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90838,Escape Quest,14922022,/Attraction_Review-g189894-d14922022-Reviews-Escape_Quest-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/15/dd/7f/a8/front.jpg,,+46 70 986 52 75,http://www.escapequest.se,Surte,Sweden,189806,2151548,http://www.escapequest.se,Gothenburg,Vastra Gotaland County,417 05,,4.5,7,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90839,Escape,15560969,/Attraction_Review-g189894-d15560969-Reviews-Escape-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/15/8b/3c/7c/getlstd-property-photo.jpg,,+46 31 770 00 01,http://www.escapegbg.se,Surte,Sweden,189806,2151548,http://www.escapegbg.se,Gothenburg,Vastra Gotaland County,411 14,,5.0,6,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90840,Escape House Gothenburg,8064756,/Attraction_Review-g189894-d8064756-Reviews-Escape_House_Gothenburg-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/ef/d7/64/escape-house-goteborg.jpg,,+46 31 388 00 60,http://www.escapehouse.se,Vrango,Sweden,189806,7130507,http://www.escapehouse.se,Gothenburg,Vastra Gotaland County,414 57,,4.5,152,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90841,Gothenburg Escape Game,7845382,/Attraction_Review-g189894-d7845382-Reviews-Gothenburg_Escape_Game-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/12/c5/31/gothenburg-escape-game.jpg,,+46 31 20 40 13,http://www.gotescape.se/en/startpage,Vrango,Sweden,189806,7130507,http://www.gotescape.se/en/startpage,Gothenburg,Vastra Gotaland County,41120,,5.0,219,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90842,Jailbreak Oskarshamn,12536298,/Attraction_Review-g230093-d12536298-Reviews-Jailbreak_Oskarshamn-Oskarshamn_Kalmar_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/99/9a/ea/these-three-nerds-are.jpg,,+46 76 148 28 11,http://www.jailbreakoskarshamn.com,Figeholm,Sweden,189806,4765109,http://www.jailbreakoskarshamn.com,Oskarshamn,Kalmar County,572 42,,5.0,41,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90843,The mystery,14183995,/Attraction_Review-g189848-d14183995-Reviews-The_mystery-Kalmar_Kalmar_County.html,https://media-cdn.tripadvisor.com/media/photo-s/13/5a/4d/a1/the-mystery.jpg,,,http://www.themystery.se,Vassmolosa,Sweden,189806,1150307,http://www.themystery.se,Kalmar,Kalmar County,393 50,,5.0,1,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90844,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Lidingo,Sweden,189806,2368258,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90845,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Lidingo,Sweden,189806,2368258,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90846,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Lidingo,Sweden,189806,2368258,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90847,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Lidingo,Sweden,189806,2368258,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90848,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Lidingo,Sweden,189806,2368258,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90849,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Lidingo,Sweden,189806,2368258,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90850,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Lidingo,Sweden,189806,2368258,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90851,Escape Rooms Sweden,13554916,/Attraction_Review-g189852-d13554916-Reviews-Escape_Rooms_Sweden-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/2f/7a/fd/escape-rooms-sweden.jpg,,+46 72 011 61 59,http://www.escaperoomssweden.com,Lidingo,Sweden,189806,2368258,http://www.escaperoomssweden.com,Stockholm,Stockholm County,111 43,,3.0,31,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90852,PANIQ-ROOM Stockholm,15683388,/Attraction_Review-g189852-d15683388-Reviews-PANIQ_ROOM_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/b8/df/saw.jpg,,+46 73 732 45 97,http://paniqescaperoom.se,Lidingo,Sweden,189806,2368258,http://paniqescaperoom.se,Stockholm,Stockholm County,11362,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90853,CtEscape,13427342,/Attraction_Review-g189852-d13427342-Reviews-CtEscape-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/4b/dc/c6/the-players-are-real.jpg,,+46 8 651 59 50,http://www.ctescape.se/,Lidingo,Sweden,189806,2368258,http://www.ctescape.se/,Stockholm,Stockholm County,113 28,,5.0,2,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90854,Escape House Jonkoping,12952601,/Attraction_Review-g189847-d12952601-Reviews-Escape_House_Jonkoping-Jonkoping_Jonkoping_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/dc/49/ee/getlstd-property-photo.jpg,,+46 36 12 35 00,http://www.escapehouse.se/jonkoping,Habo,Sweden,189806,6996620,http://www.escapehouse.se/jonkoping,Jonkoping,Jonkoping County,553 21,,4.5,7,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90855,Prison Island Huskvarna,12449261,/Attraction_Review-g226899-d12449261-Reviews-Prison_Island_Huskvarna-Huskvarna_Jonkoping_County.html,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,+46 36 770 19 50,http://prisonisland.se/en/huskvarna/,Habo,Sweden,189806,6996620,http://prisonisland.se/en/huskvarna/,Huskvarna,Jonkoping County,561 31,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90856,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Alta,Sweden,189806,8532876,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90857,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Alta,Sweden,189806,8532876,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
